cell_id,cell_type
lhcgooif-1,Endothelial
lhcheehl-1,Myofibroblasts
lhchjndi-1,Myofibroblasts
lhchljpg-1,Myofibroblasts
lhchocfj-1,Endothelial
lhchpced-1,Myofibroblasts
lhcichek-1,Proliferating T
lhcigbbn-1,Epithelial
lhcihnaa-1,Endothelial
lhcilglb-1,Proliferating T
lhcinbfp-1,Myofibroblasts
lhcinlao-1,Proliferating T
lhcioahf-1,Endothelial
lhcjaheb-1,Endothelial
lhcjalef-1,Endothelial
lhcjanaf-1,Endothelial
lhcjbkcd-1,Endothelial
lhcjedfc-1,Proliferating T
lhcjiboe-1,Endothelial
lhcjkikc-1,Endothelial
lhcjlcic-1,Myofibroblasts
lhcjlonh-1,Proliferating T
lhcjmmfo-1,Proliferating T
lhcjpdmh-1,Mixed Immune
lhckajho-1,Macrophages
lhckdkno-1,Macrophages
lhckdndd-1,Epithelial
lhckeokp-1,Epithelial
lhcklfcm-1,Epithelial
lhckmbip-1,Mixed Immune
lhclenfl-1,Epithelial
lhclgjeg-1,Mixed Immune
lhclibbd-1,Epithelial
lhcljfne-1,Macrophages
lhcljggm-1,Epithelial
lhclnnfg-1,Stromal
lhclocpf-1,Mixed Immune
lhclogpa-1,Epithelial
lhcmblbg-1,Myofibroblasts
lhcmdhhf-1,CD8+ T cells
lhcmedom-1,Epithelial
lhcmepen-1,Macrophages
lhcmganm-1,Myofibroblasts
lhcmgfff-1,Mixed Immune
lhcmljme-1,Endothelial
lhcmljpe-1,Proliferating T
lhcmoocp-1,Endothelial
lhcmpamf-1,Macrophages
lhcnapig-1,Macrophages
lhcnbcap-1,Mixed Immune
lhcnbfpk-1,Epithelial
lhcnboli-1,Macrophages
lhcnciji-1,Epithelial
lhcngcbp-1,Epithelial
lhcnhiag-1,Epithelial
lhcnihca-1,Epithelial
lhcniled-1,Epithelial
lhcniloa-1,Stromal
lhcnioek-1,Epithelial
lhcnjklm-1,Epithelial
lhcnjnia-1,Epithelial
lhcnmgig-1,Macrophages
lhcnohne-1,Epithelial
lhcnomee-1,Epithelial
lhcnoncf-1,Epithelial
lhcnpgap-1,Epithelial
lhcoccgh-1,Epithelial
lhcohdel-1,Epithelial
lhcojepe-1,Proliferating T
lhcomldn-1,Mixed Immune
lhcomnno-1,Macrophages
lhconblf-1,Mixed Immune
lhcpcica-1,Mixed Immune
lhcpdegn-1,Macrophages
lhcpehag-1,Mixed Immune
lhcpfapm-1,Mixed Immune
lhcpfcei-1,Macrophages
lhcpfmbd-1,Mixed Immune
lhcpgmid-1,Mixed Immune
lhcpiape-1,Endothelial
lhcppkei-1,Epithelial
lhdaahjb-1,Epithelial
lhdacpkg-1,Stromal
lhdaigfb-1,Macrophages
lhdamffi-1,Macrophages
lhdamjgh-1,Proliferating T
lhdamnak-1,Macrophages
lhdbagcg-1,Epithelial
lhdbbceg-1,Macrophages
lhdbfagn-1,Macrophages
lhdbfmgk-1,Mixed Immune
lhdbgcna-1,Proliferating T
lhdbiiii-1,Macrophages
lhdbincc-1,Macrophages
lhdblcda-1,Macrophages
lhdbmlon-1,CD8+ T cells
lhdbobhd-1,Mixed Immune
lhdcboan-1,Macrophages
lhdccabj-1,Macrophages
lhdcecmb-1,Epithelial
lhdcgkab-1,Epithelial
lhdckape-1,Epithelial
lhddbllo-1,Stromal
lhddhffh-1,Epithelial
lhddjmcb-1,Mixed Immune
lhddkldf-1,Proliferating T
lhddlolm-1,CD8+ T cells
lhddmenc-1,Macrophages
lhddmjdo-1,Mixed Immune
lhddpmki-1,Mixed Immune
lhdecake-1,Macrophages
lhdeghok-1,Proliferating T
lhdegpfc-1,Endothelial
lhdeiken-1,Macrophages
lhdejeia-1,Myofibroblasts
lhdejklh-1,Epithelial
lhdembfe-1,Vascular Stromal
lhdenkfa-1,Mixed Immune
lhdenmgg-1,Epithelial
lhdeophi-1,Epithelial
lhdfbglj-1,Macrophages
lhdfbikb-1,Mixed Immune
lhdffnef-1,Epithelial
lhdfgbbn-1,Proliferating T
lhdfijkm-1,Macrophages
lhdfjlpm-1,Macrophages
lhdfkcoo-1,Macrophages
lhdfofja-1,Epithelial
lhdfpdag-1,Mixed Immune
lhdfppmh-1,Mixed Immune
lhdgghba-1,Mixed Immune
lhdglkkf-1,Myofibroblasts
lhdhbdmc-1,Mixed Immune
lhdhcapp-1,Mixed Immune
lhdhffgn-1,Mixed Immune
lhdhfobh-1,Mixed Immune
lhdhjjhp-1,Macrophages
lhdhkaom-1,Myofibroblasts
lhdhmgkg-1,Mixed Immune
lhdiapei-1,Epithelial
lhdicokk-1,Proliferating T
lhdidene-1,Epithelial
lhdifjhp-1,Mixed Immune
lhdigjhk-1,Epithelial
lhdinioi-1,Macrophages
lhdiokad-1,Epithelial
lhdiomfo-1,Mixed Immune
lhdiphmn-1,Macrophages
lhdjcmpd-1,Epithelial
lhdjdefj-1,Epithelial
lhdjebeg-1,Endothelial
lhdjejci-1,Epithelial
lhdjfife-1,Mixed Immune
lhdjjape-1,Mixed Immune
lhdjlakd-1,Macrophages
lhdjlhoo-1,Mixed Immune
lhdjmjop-1,Macrophages
lhdkcjbe-1,Endothelial
lhdkfdfm-1,Stromal
lhdkhkpp-1,Mixed Immune
lhdkhoip-1,Stromal
lhdkmndj-1,Mixed Immune
lhdknjlf-1,Macrophages
lhdlgdnp-1,Epithelial
lhdliajf-1,Macrophages
lhdlilin-1,Epithelial
lhdlkbhg-1,Epithelial
lhdllipo-1,Epithelial
lhdlpdna-1,Proliferating T
lhdmaehe-1,Mixed Immune
lhdmbamc-1,Mixed Immune
lhdmclhg-1,Macrophages
lhdmdpfm-1,Macrophages
lhdmegdf-1,CD8+ T cells
lhdmeojc-1,Epithelial
lhdmjbjl-1,Macrophages
lhdmjkbn-1,Macrophages
lhdmkmen-1,Epithelial
lhdnfbmp-1,Epithelial
lhdngamo-1,Epithelial
lhdnifkg-1,Macrophages
lhdnlplh-1,Macrophages
lhdnmpbc-1,Mixed Immune
lhdnmpdj-1,CD8+ T cells
lhdnnjla-1,Epithelial
lhdnopac-1,Epithelial
lhdnpjak-1,Epithelial
lhdonbbi-1,Epithelial
lhdpbfdl-1,Epithelial
lhdpbmbo-1,Epithelial
lhdpbpco-1,CD8+ T cells
lhdpjjjd-1,Mixed Immune
lhdpkapp-1,Vascular Stromal
lhdpkdcm-1,Epithelial
lhdpkndp-1,Proliferating T
lhdplcii-1,Macrophages
lhdpolem-1,Mixed Immune
lhdppbph-1,Macrophages
lheabdmd-1,Epithelial
lheabgad-1,Macrophages
lheabgfm-1,Epithelial
lheadbpb-1,Endothelial
lheafeja-1,Mixed Immune
lheagcig-1,Mixed Immune
lheahmgl-1,Macrophages
lheaibdj-1,Stromal
lheaiplf-1,Epithelial
lheajdle-1,Epithelial
lhealfie-1,Macrophages
lhealoeh-1,Macrophages
lheaoddi-1,Macrophages
lhebcngk-1,Epithelial
lhebdgbb-1,Vascular Stromal
lhebfcmi-1,Proliferating T
lhebidjo-1,Proliferating T
lheblkca-1,Macrophages
lhebnhih-1,Macrophages
lhebokma-1,Macrophages
lhecdlpg-1,CD8+ T cells
lhecdnej-1,Epithelial
lhecgbof-1,Epithelial
lheciddp-1,CD8+ T cells
lhecmcdg-1,Endothelial
lhecmkpg-1,CD8+ T cells
lhecolok-1,Proliferating T
lhedaonj-1,CD8+ T cells
lhedfhcn-1,Mixed Immune
lhedjpei-1,Epithelial
lhedllpi-1,Proliferating T
lhedmhic-1,Mixed Immune
lhedpgjd-1,Proliferating T
lheeadcg-1,Mixed Immune
lheeailm-1,Macrophages
lheeffic-1,Macrophages
lheegpgf-1,Macrophages
lheehdfn-1,Mixed Immune
lheejmmk-1,Proliferating T
lheenmng-1,Macrophages
lhefaoif-1,Epithelial
lhefbinl-1,Epithelial
lheffonm-1,Mixed Immune
lhefhpdp-1,Endothelial
lhefjcdn-1,Endothelial
lhefmdeo-1,Stromal
lhefmich-1,Proliferating T
lhefoagc-1,Mixed Immune
lhegamjg-1,Proliferating T
lhegfjpg-1,Epithelial
lheggdkp-1,CD8+ T cells
lhegjlkd-1,Proliferating T
lhegpdna-1,Macrophages
lhehmdhp-1,Epithelial
lhehpeia-1,Macrophages
lheibamf-1,Mixed Immune
lheibhjm-1,Macrophages
lheicejp-1,Epithelial
lheihmkg-1,Epithelial
lheimmgl-1,Epithelial
lheinonm-1,Macrophages
lhejahgc-1,CD8+ T cells
lhejamol-1,Mixed Immune
lhejclaa-1,Mixed Immune
lhejddil-1,Proliferating T
lhejejkf-1,Macrophages
lhejgfpi-1,Mixed Immune
lhejknab-1,Mixed Immune
lhekenkl-1,Mixed Immune
lhekjkhf-1,Epithelial
lheldbkd-1,Epithelial
lhelecde-1,Epithelial
lhelecfm-1,Macrophages
lhelffib-1,Proliferating T
lheljckm-1,Macrophages
lhellapg-1,Macrophages
lhelleda-1,Epithelial
lhellfnk-1,Myofibroblasts
lhellibf-1,Mixed Immune
lhellicl-1,Epithelial
lhembcfe-1,Macrophages
lhembopk-1,Stromal
lhemcihb-1,Epithelial
lhemiaic-1,Macrophages
lhemjbgp-1,Macrophages
lhemjjli-1,Endothelial
lhemlipl-1,Mixed Immune
lhemlpji-1,Macrophages
lhempjff-1,Myofibroblasts
lhenadfe-1,Macrophages
lhenccan-1,Mixed Immune
lhenhdod-1,Macrophages
lhenpodl-1,Macrophages
lheoaiic-1,Epithelial
lheoegag-1,Macrophages
lheogngi-1,Stromal
lheohplp-1,Macrophages
lheoimbl-1,Mixed Immune
lheolmlh-1,Stromal
lheomgen-1,Macrophages
lheoppee-1,Macrophages
lhepabca-1,Mixed Immune
lhepafnh-1,Epithelial
lhepelbj-1,Epithelial
lhepgndm-1,Macrophages
lhephgbl-1,Macrophages
lhepiapd-1,Macrophages
lhepnecb-1,Epithelial
lhepppgg-1,Mixed Immune
lhfacaef-1,Epithelial
lhfaeedp-1,Epithelial
lhfafeid-1,Epithelial
lhfajehm-1,Mixed Immune
lhfakkhb-1,Macrophages
lhfambkk-1,Macrophages
lhfamplm-1,Mixed Immune
lhfannng-1,Macrophages
lhfapgof-1,CD8+ T cells
lhfbbikm-1,Macrophages
lhfbecco-1,Macrophages
lhfbgcdo-1,Macrophages
lhfbgmoi-1,Mixed Immune
lhfbhbdl-1,Epithelial
lhfbiamn-1,Epithelial
lhfbioek-1,Mixed Immune
lhfbnefk-1,Mixed Immune
lhfbnnah-1,Mixed Immune
lhfbpekp-1,CD8+ T cells
lhfcajbm-1,Mixed Immune
lhfcboka-1,Mixed Immune
lhfccboi-1,Macrophages
lhfccobk-1,CD8+ T cells
lhfcgkob-1,Stromal
lhfchdii-1,CD8+ T cells
lhfcheol-1,Macrophages
lhfcijcf-1,Epithelial
lhfcimaj-1,Mixed Immune
lhfcioil-1,CD8+ T cells
lhfcmdhf-1,Macrophages
lhfcmogp-1,Mixed Immune
lhfcogbi-1,Endothelial
lhfcokfo-1,Proliferating T
lhfdeaep-1,Mixed Immune
lhfdgmfe-1,Endothelial
lhfdhmbm-1,Myofibroblasts
lhfdiadc-1,Macrophages
lhfdjaal-1,CD8+ T cells
lhfdlfhd-1,Macrophages
lhfdmfhg-1,Mixed Immune
lhfdmjha-1,CD8+ T cells
lhfdniib-1,Mixed Immune
lhfeffha-1,Epithelial
lhfehddk-1,Macrophages
lhfemedj-1,Mixed Immune
lhfemohe-1,Macrophages
lhffcgho-1,Macrophages
lhffdfek-1,Macrophages
lhfffham-1,Macrophages
lhfffhio-1,Myofibroblasts
lhffmekm-1,Macrophages
lhffoehp-1,Macrophages
lhffohpg-1,Endothelial
lhffojlf-1,Macrophages
lhfgccff-1,Endothelial
lhfgggpb-1,Mixed Immune
lhfghiab-1,Mixed Immune
lhfgjfmd-1,Mixed Immune
lhfglcnf-1,Epithelial
lhfglgna-1,Macrophages
lhfgllhg-1,Epithelial
lhfhafkd-1,Epithelial
lhfhbill-1,Mixed Immune
lhfhbmbf-1,Stromal
lhfhdpbm-1,Epithelial
lhfhhaik-1,Epithelial
lhfhindl-1,Epithelial
lhfhjedo-1,Epithelial
lhfhkobm-1,Macrophages
lhfhncop-1,Epithelial
lhfhnkmd-1,Epithelial
lhfhphgl-1,Epithelial
lhfiaonb-1,Epithelial
lhfibpka-1,Mixed Immune
lhfieiab-1,Epithelial
lhfifkei-1,Macrophages
lhfifphi-1,Macrophages
lhfifphp-1,Macrophages
lhfigame-1,Myofibroblasts
lhfihoaa-1,Macrophages
lhfiimlg-1,Macrophages
lhfijcla-1,Mixed Immune
lhfikeon-1,Epithelial
lhfingdb-1,Mixed Immune
lhfipieh-1,Macrophages
lhfjfkmh-1,Macrophages
lhfjghgk-1,Vascular Stromal
lhfjlbbl-1,Mixed Immune
lhfjlock-1,Mixed Immune
lhfjnmbm-1,Macrophages
lhfjnpad-1,Proliferating T
lhfjplnc-1,Macrophages
lhfkambk-1,Macrophages
lhfkamke-1,Epithelial
lhfkbnpo-1,Epithelial
lhfkebbb-1,Epithelial
lhfkhael-1,Macrophages
lhfkheec-1,Macrophages
lhfkhhfm-1,Mixed Immune
lhfkileh-1,Macrophages
lhfkkjng-1,Macrophages
lhfklboh-1,Epithelial
lhfkllga-1,CD8+ T cells
lhfkmajb-1,Epithelial
lhfkmkgi-1,Endothelial
lhfkmlod-1,Proliferating T
lhfkmofa-1,Macrophages
lhfkokfa-1,Mixed Immune
lhfkpbkl-1,Mixed Immune
lhflahfl-1,Epithelial
lhfleckh-1,Mixed Immune
lhflegfi-1,Macrophages
lhflehme-1,Mixed Immune
lhflfpip-1,Stromal
lhflielj-1,Mixed Immune
lhfljnpe-1,Myofibroblasts
lhflkdkf-1,Epithelial
lhflkeeg-1,Epithelial
lhflllkj-1,Epithelial
lhflpggk-1,Epithelial
lhfmahoj-1,Mixed Immune
lhfmghhm-1,Stromal
lhfmgjkm-1,Vascular Stromal
lhfmigoc-1,Vascular Stromal
lhfmkfgp-1,Vascular Stromal
lhfmmgic-1,Mixed Immune
lhfmobei-1,Macrophages
lhfmofff-1,Epithelial
lhfnamfc-1,Epithelial
lhfnbfbj-1,Epithelial
lhfnggll-1,Epithelial
lhfnhond-1,Macrophages
lhfniccg-1,Macrophages
lhfnkaob-1,Mixed Immune
lhfnkgln-1,CD8+ T cells
lhfnogde-1,Macrophages
lhfnogic-1,CD8+ T cells
lhfocioa-1,Epithelial
lhfofgmf-1,Epithelial
lhfokaio-1,Endothelial
lhfomcac-1,Mixed Immune
lhfpbmbi-1,Proliferating T
lhfpceaa-1,Mixed Immune
lhfpfpcj-1,Macrophages
lhfpghnk-1,CD8+ T cells
lhfphngc-1,Macrophages
lhfpmihh-1,Macrophages
lhfpnkoa-1,Stromal
lhfppnjf-1,Macrophages
lhgaajho-1,Macrophages
lhgabmpc-1,Macrophages
lhgacapd-1,Epithelial
lhgajaee-1,Epithelial
lhgajmmi-1,CD8+ T cells
lhgaocop-1,CD8+ T cells
lhgapppc-1,Proliferating T
lhgbgdcc-1,Macrophages
lhgbhjba-1,Mixed Immune
lhgbkoan-1,Proliferating T
lhgbliah-1,Macrophages
lhgbpcec-1,Epithelial
lhgcaacj-1,Mixed Immune
lhgcbmec-1,Epithelial
lhgccmif-1,Mixed Immune
lhgcdjkg-1,Macrophages
lhgcehmp-1,Epithelial
lhgcejke-1,Mixed Immune
lhgchpji-1,CD8+ T cells
lhgcjgla-1,Mixed Immune
lhgckpga-1,Stromal
lhgcmmob-1,Vascular Stromal
lhgcpcac-1,Stromal
lhgdfbfb-1,Mixed Immune
lhgdfiik-1,Epithelial
lhgdgppm-1,Stromal
lhgdhnbp-1,Macrophages
lhgdijdh-1,CD8+ T cells
lhgdjbog-1,Myofibroblasts
lhgdjbpa-1,CD8+ T cells
lhgdlbde-1,Mixed Immune
lhgdmbnf-1,Mixed Immune
lhgdojgh-1,Mixed Immune
lhgeaaid-1,Stromal
lhgebjpo-1,Epithelial
lhgebnhh-1,Stromal
lhgednoh-1,Epithelial
lhgeekol-1,Epithelial
lhgeffmc-1,Mixed Immune
lhgejocj-1,Macrophages
lhgekjfa-1,Epithelial
lhgekkcb-1,Epithelial
lhgepina-1,Epithelial
lhgfabbi-1,Epithelial
lhgfbfmp-1,Macrophages
lhgfbgap-1,Endothelial
lhgfjlih-1,Myofibroblasts
lhgfmlbn-1,Myofibroblasts
lhgfngec-1,Macrophages
lhggaeok-1,Epithelial
lhgganfk-1,Stromal
lhggefil-1,Macrophages
lhggeham-1,Endothelial
lhggemcp-1,Macrophages
lhggjkgo-1,Macrophages
lhggkbak-1,Proliferating T
lhggllgc-1,Macrophages
lhghhnjg-1,Epithelial
lhghlppn-1,Macrophages
lhgiclpc-1,Proliferating T
lhgiekid-1,Mixed Immune
lhgigfaj-1,Macrophages
lhgiggmg-1,Macrophages
lhgihikp-1,Vascular Stromal
lhgiilfe-1,Mixed Immune
lhgijgap-1,Macrophages
lhgijgml-1,Proliferating T
lhgiobkf-1,Macrophages
lhgjaeaa-1,Macrophages
lhgjcflp-1,Macrophages
lhgjckge-1,Mixed Immune
lhgjffck-1,Macrophages
lhgjfkcf-1,Mixed Immune
lhgjgaog-1,Mixed Immune
lhgkacpl-1,Mixed Immune
lhgkajje-1,Macrophages
lhgkcmho-1,Proliferating T
lhgklgng-1,Stromal
lhgkljll-1,Macrophages
lhgklnbc-1,CD8+ T cells
lhgkokap-1,Mixed Immune
lhgldcnm-1,Epithelial
lhgldljp-1,Macrophages
lhglfagc-1,Macrophages
lhglfcjk-1,Mixed Immune
lhglgefe-1,Mixed Immune
lhgliaaa-1,Epithelial
lhglnheh-1,Mixed Immune
lhgmcekm-1,Mixed Immune
lhgmgpmn-1,Proliferating T
lhgmilgo-1,Epithelial
lhgmmhdh-1,Epithelial
lhgmmkcm-1,CD8+ T cells
lhgmnghe-1,Mixed Immune
lhgnbggo-1,Macrophages
lhgncdao-1,Macrophages
lhgndhig-1,Mixed Immune
lhgnfgol-1,Macrophages
lhgngnin-1,Mixed Immune
lhgnhgkb-1,Proliferating T
lhgnhopl-1,Epithelial
lhgnjclc-1,Epithelial
lhgnkopi-1,Macrophages
lhgnnaji-1,Macrophages
lhgnpdle-1,Mixed Immune
lhgobaep-1,Mixed Immune
lhgocmji-1,Mixed Immune
lhgohgbn-1,Mixed Immune
lhgoiccd-1,Macrophages
lhgoikof-1,Mixed Immune
lhgoimfn-1,Macrophages
lhgojfkm-1,Stromal
lhgojkgc-1,Macrophages
lhgomjom-1,Macrophages
lhgommpc-1,Epithelial
lhgoppeb-1,Mixed Immune
lhgpckhm-1,Macrophages
lhgpiokh-1,Stromal
lhgpjlij-1,Epithelial
lhgpjndb-1,Macrophages
lhgpohbl-1,Epithelial
lhhahkfa-1,Macrophages
lhhakpfn-1,Mixed Immune
lhhanikb-1,CD8+ T cells
lhhbhdkd-1,Mixed Immune
lhhbioba-1,Proliferating T
lhhbjgai-1,Stromal
lhhbkbbb-1,Epithelial
lhhblhgm-1,Epithelial
lhhbloie-1,Epithelial
lhhbpdcd-1,Mixed Immune
lhhbphkj-1,Myofibroblasts
lhhcagii-1,Mixed Immune
lhhcaoaa-1,Mixed Immune
lhhcdeck-1,Mixed Immune
lhhceelh-1,Myofibroblasts
lhhcehhf-1,Proliferating T
lhhcelgd-1,Epithelial
lhhcggfl-1,Epithelial
lhhcmogd-1,Mixed Immune
lhhcpaip-1,Epithelial
lhhdcnok-1,Epithelial
lhhdhjbg-1,Mixed Immune
lhhdiblc-1,Macrophages
lhhdifjf-1,Epithelial
lhhdjldg-1,Stromal
lhhdkibn-1,Macrophages
lhhdlgpg-1,Epithelial
lhhdnmih-1,Mixed Immune
lhhebieh-1,Epithelial
lhhehgia-1,CD8+ T cells
lhheiccc-1,Endothelial
lhheifbf-1,Macrophages
lhheiooj-1,Macrophages
lhhejaah-1,Macrophages
lhhejimf-1,Mixed Immune
lhhemikp-1,Macrophages
lhhenlkc-1,Vascular Stromal
lhheoejj-1,Epithelial
lhheoimi-1,Macrophages
lhhfbngo-1,CD8+ T cells
lhhfbofe-1,Macrophages
lhhfcjjo-1,Myofibroblasts
lhhfgpkb-1,Endothelial
lhhfhdaa-1,Mixed Immune
lhhfhnln-1,Endothelial
lhhfiiio-1,Macrophages
lhhfladi-1,Macrophages
lhhflgbj-1,Macrophages
lhhflhcm-1,Macrophages
lhhflhka-1,Epithelial
lhhfloab-1,Mixed Immune
lhhgcgme-1,Macrophages
lhhgclon-1,Macrophages
lhhggegf-1,Macrophages
lhhgiehl-1,Macrophages
lhhgmjjl-1,Macrophages
lhhgmpkn-1,Macrophages
lhhgohae-1,Epithelial
lhhgpfap-1,Mixed Immune
lhhhafmm-1,Macrophages
lhhhemme-1,Mixed Immune
lhhhhnig-1,Mixed Immune
lhhhnfci-1,Macrophages
lhhiblgn-1,Macrophages
lhhiboni-1,Macrophages
lhhielpj-1,Proliferating T
lhhigkpb-1,Endothelial
lhhikgbd-1,Mixed Immune
lhhilhlc-1,Macrophages
lhhiomgf-1,Macrophages
lhhipipc-1,Macrophages
lhhjabap-1,Stromal
lhhjanlp-1,Vascular Stromal
lhhjdfcc-1,CD8+ T cells
lhhjefmc-1,Vascular Stromal
lhhjehfp-1,Epithelial
lhhjlago-1,Epithelial
lhhjpdnb-1,Epithelial
lhhkbbmh-1,Mixed Immune
lhhkblif-1,Epithelial
lhhkeadh-1,Epithelial
lhhkfeid-1,Endothelial
lhhkfkii-1,Mixed Immune
lhhkgoad-1,Epithelial
lhhkifdi-1,Mixed Immune
lhhkignm-1,Macrophages
lhhkjaok-1,Epithelial
lhhknpba-1,Mixed Immune
lhhlcifo-1,Mixed Immune
lhhlgegc-1,Macrophages
lhhlnjga-1,Macrophages
lhhmdcaf-1,Macrophages
lhhmehdk-1,Macrophages
lhhmhebk-1,Macrophages
lhhmhocf-1,Stromal
lhhmilba-1,Macrophages
lhhmjmbp-1,Macrophages
lhhmlhno-1,Mixed Immune
lhhmlkoc-1,Mixed Immune
lhhmloja-1,Myofibroblasts
lhhncfcg-1,Macrophages
lhhnfaom-1,Stromal
lhhngagk-1,Mixed Immune
lhhnlppb-1,CD8+ T cells
lhhnmgol-1,Endothelial
lhhnpcgp-1,Macrophages
lhhobcda-1,Macrophages
lhhoclah-1,Macrophages
lhhoeckj-1,CD8+ T cells
lhhoeflj-1,Proliferating T
lhhoenmc-1,Macrophages
lhhohemd-1,Macrophages
lhhoikma-1,Epithelial
lhhoknob-1,Macrophages
lhholmek-1,Macrophages
lhhomfhg-1,Macrophages
lhhooich-1,Epithelial
lhhoojcp-1,Mixed Immune
lhhpchhn-1,Macrophages
lhhpddpo-1,Epithelial
lhhpdfkf-1,Macrophages
lhhpekdo-1,Macrophages
lhhpfdlb-1,Mixed Immune
lhhphagf-1,CD8+ T cells
lhhpiefe-1,Epithelial
lhhpjoja-1,Mixed Immune
lhhpjojf-1,Epithelial
lhhpklff-1,Epithelial
lhhpmhak-1,Epithelial
lhiaeofe-1,Macrophages
lhiafnho-1,Proliferating T
lhiaijed-1,Macrophages
lhiajmgi-1,Proliferating T
lhianfjh-1,Mixed Immune
lhibacca-1,Epithelial
lhibcehe-1,Stromal
lhibgcec-1,Mixed Immune
lhibgpkb-1,Epithelial
lhibhnkm-1,Epithelial
lhibjimk-1,Epithelial
lhiblfhf-1,CD8+ T cells
lhicdfem-1,CD8+ T cells
lhicemek-1,Epithelial
lhicfcid-1,Mixed Immune
lhichnhh-1,Epithelial
lhiclfik-1,Epithelial
lhicngmb-1,Epithelial
lhidcdch-1,Proliferating T
lhiddabm-1,CD8+ T cells
lhiddnac-1,Macrophages
lhidfibh-1,CD8+ T cells
lhidgbep-1,Epithelial
lhidgihj-1,Mixed Immune
lhidkppd-1,Mixed Immune
lhidngjm-1,Macrophages
lhidnlgf-1,Epithelial
lhidpckb-1,Epithelial
lhiebnca-1,Epithelial
lhieciak-1,Epithelial
lhiedkeo-1,Epithelial
lhiegcip-1,Epithelial
lhiejohg-1,Macrophages
lhiejpcg-1,Macrophages
lhiekefh-1,Proliferating T
lhieoemh-1,Macrophages
lhieofik-1,Mixed Immune
lhifbbii-1,Endothelial
lhifemkn-1,Macrophages
lhiffjjk-1,Endothelial
lhifflnj-1,CD8+ T cells
lhiffono-1,Mixed Immune
lhifhfgf-1,Endothelial
lhifkdid-1,CD8+ T cells
lhiflpbf-1,CD8+ T cells
lhifpnda-1,CD8+ T cells
lhigaemc-1,Stromal
lhiggcog-1,Macrophages
lhigilja-1,Mixed Immune
lhigingp-1,Macrophages
lhigjjon-1,Stromal
lhigldop-1,Epithelial
lhigmopb-1,Mixed Immune
lhignnmf-1,Stromal
lhihcjlb-1,Endothelial
lhihcmac-1,CD8+ T cells
lhihdfdl-1,B cells
lhihdgii-1,Macrophages
lhihfnhb-1,CD8+ T cells
lhihgkni-1,Epithelial
lhihibei-1,Macrophages
lhihionj-1,Endothelial
lhihjgml-1,Endothelial
lhiidnkl-1,Proliferating T
lhiiefef-1,Proliferating T
lhiifbpd-1,Endothelial
lhiigbnm-1,Epithelial
lhiijime-1,Epithelial
lhiimbmp-1,Epithelial
lhijaljm-1,Epithelial
lhijgock-1,Epithelial
lhijkaci-1,Epithelial
lhikaagp-1,Epithelial
lhikcbff-1,Proliferating T
lhikehkk-1,Macrophages
lhikepna-1,Stromal
lhikgfjd-1,Endothelial
lhikihca-1,Macrophages
lhilamjc-1,Mixed Immune
lhilfahl-1,Endothelial
lhilgofg-1,Endothelial
lhilhdnb-1,Stromal
lhilhmaf-1,CD8+ T cells
lhiljhol-1,CD8+ T cells
lhilpdfm-1,CD8+ T cells
lhimapdg-1,CD8+ T cells
lhimgedi-1,Endothelial
lhimghoo-1,Endothelial
lhimhdli-1,Epithelial
lhimilfd-1,Macrophages
lhimmbmb-1,Macrophages
lhimopnl-1,Mixed Immune
lhindjcd-1,Macrophages
lhinjmff-1,Proliferating T
lhinlppe-1,Stromal
lhiofjan-1,CD8+ T cells
lhiogcgl-1,Macrophages
lhiohdog-1,Endothelial
lhiolnmh-1,CD8+ T cells
lhiolnmj-1,Endothelial
lhioomoi-1,CD8+ T cells
lhioplbo-1,CD8+ T cells
lhipaiif-1,CD8+ T cells
lhipbhpa-1,Myofibroblasts
lhipcnga-1,Endothelial
lhipeiij-1,Endothelial
lhipgfdk-1,Endothelial
lhiphimd-1,Epithelial
lhipkkjh-1,Myofibroblasts
lhipnlal-1,Mixed Immune
lhipokaf-1,Mixed Immune
lhjabcfp-1,Epithelial
lhjaccdg-1,Myofibroblasts
lhjadcnm-1,Epithelial
lhjaecgh-1,Epithelial
lhjafbmf-1,Macrophages
lhjagnpd-1,Macrophages
lhjajklg-1,CD8+ T cells
lhjbbigl-1,Mixed Immune
lhjbeaej-1,Mixed Immune
lhjbgamn-1,Mixed Immune
lhjbgkam-1,Mixed Immune
lhjbgkdk-1,Epithelial
lhjblipc-1,Epithelial
lhjbmgfk-1,Stromal
lhjbmhkb-1,Epithelial
lhjboecf-1,Endothelial
lhjcbhkb-1,Macrophages
lhjcelod-1,Mixed Immune
lhjckbcg-1,Macrophages
lhjdceec-1,Stromal
lhjdebee-1,Macrophages
lhjdfejn-1,Epithelial
lhjdjhni-1,Epithelial
lhjdkbic-1,Epithelial
lhjdlioa-1,Mixed Immune
lhjdljoi-1,Macrophages
lhjedcnb-1,Mixed Immune
lhjefjno-1,Stromal
lhjefmoo-1,Epithelial
lhjejgkn-1,Epithelial
lhjekgla-1,Epithelial
lhjemmif-1,Macrophages
lhjengpc-1,Endothelial
lhjfakgk-1,Mixed Immune
lhjfancl-1,Myofibroblasts
lhjfcigf-1,Proliferating T
lhjfejkh-1,Proliferating T
lhjffild-1,Endothelial
lhjfgimj-1,Endothelial
lhjfibbm-1,Macrophages
lhjficom-1,CD8+ T cells
lhjflahk-1,CD8+ T cells
